#Lon Lat Depth mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position Y_position ID Mechanism_type
179.83 -25.79 462.3 -0.491 0.048 0.443 0.23 -2.762 -3.648 24 179.83 -25.79 B050777B SS-N
279.01 -2.17 29.0 1.083 -0.133 -0.95 -0.246 -1.914 0.204 24 279.01 -2.17 B050877A R
126.68 26.92 147.5 -1.729 0.044 1.686 -0.698 -0.231 -0.975 24 126.68 26.92 B050977A N-SS
127.35 -0.98 12.2 -1.467 0.458 1.009 -0.316 -0.24 0.597 24 127.35 -0.98 B051077A N
171.48 -43.33 10.0 1.785 -2.141 0.356 -0.56 -5.65 -3.593 23 171.48 -43.33 B051177A R-SS
126.36 2.06 110.0 -3.629 1.882 1.747 -6.739 -5.848 -3.7 23 126.36 2.06 B051177B N
121.85 12.89 10.0 -0.37 2.854 -2.484 0.792 -1.019 0.423 24 121.85 12.89 B051277A SS-N
118 39.56 22.0 1.003 3.639 -4.642 -2.311 -2.113 -0.803 24 118.0 39.56 B051277B SS-R
92.77 21.6 40.0 -0.399 -8.674 9.073 1.999 -2.447 -3.143 24 92.77 21.6 B051277C SS
120.91 15.92 16.0 0.336 1.716 -2.052 -2.036 3.041 -4.21 24 120.91 15.92 B051277D SS-R
155.19 49.73 128.3 -0.743 0.694 0.049 -0.769 -1.064 -0.009 24 155.19 49.73 B051277E N
139.73 28.12 439.7 -3.29 0.815 2.475 1.116 -4.558 -2.576 25 139.73 28.12 C051377A N
274.66 1.5 10.0 -0.0787 0.3206 -0.2419 -0.2338 0.425 0.8604 25 274.66 1.5 B051477A SS-N
191.72 52.73 52.9 0.751 -0.5806 -0.1704 0.8197 0.3418 -0.6931 24 191.72 52.73 B051577B R
182.17 -19.37 506.4 -2.394 0.106 2.287 -0.187 -1.804 0.084 24 182.17 -19.37 B051577A N
333.45 -61.17 12.3 0.7351 -0.1651 -0.5699 0.2651 0.8682 -0.7526 24 333.45 -61.17 B051977A R
183.63 -24.19 35.1 0.5771 0.2878 -0.865 0.2188 0.9215 0.1881 24 183.63 -24.19 B052077A R
101.69 -4.69 45.0 2.002 -1.261 -0.741 2.025 -1.243 0.997 24 101.69 -4.69 B052077B R
160.22 -10.23 20.1 1.561 -0.253 -1.309 1.104 -3.141 0.513 24 160.22 -10.23 B052077C R
120.63 15.39 188.4 -0.43 1.223 -0.793 -1.013 -0.838 -0.905 25 120.63 15.39 C052177A SS-N
139.72 27.28 345.2 -5.189 1.133 4.056 -0.971 -4.236 -3.186 23 139.72 27.28 B052177B N-SS
182.69 -19.71 346.9 -0.456 -2.628 3.084 -1.419 -1.125 -2.445 24 182.69 -19.71 B052277A SS-N
99.33 -47.93 10.0 -0.1558 0.9292 -0.7734 -0.3232 0.244 0.5393 24 99.33 -47.93 B052377A SS-N
98.43 0.7 40.0 0.918 -0.349 -0.569 1.69 -1.335 0.21 24 98.43 0.7 B052377B R
142.34 25.22 10.0 0.7797 0.1049 -0.8846 -0.65 0.6406 0.5151 24 142.34 25.22 B052477B R
145.51 18.36 206.1 1.945 0.843 -2.788 -2.231 -0.415 1.885 25 145.51 18.36 C052477A R-SS
181.04 -17.68 598.3 -0.364 4.427 -4.064 1.931 -2.393 0.848 24 181.04 -17.68 B052577A SS-N
95.58 4.26 64.8 -1.436 1.935 -0.499 2.78 -2.414 -0.851 25 95.58 4.26 B052577B N
44.32 38.7 38.3 0.385 -3.724 3.339 0.199 -0.182 -0.812 24 44.32 38.7 B052677A SS
120.81 -1.74 33.6 0.235 1.531 -1.766 0.269 0.302 0.726 25 120.81 -1.74 B052877A SS
175.21 -65.27 10.0 2.994 -2.359 -0.635 -1.195 -0.318 3.063 24 175.21 -65.27 B052877B R-SS
64.47 23.07 10.0 -3.756 4.237 -0.481 1.994 5.037 -1.645 23 64.47 23.07 B052977A N-SS
181.5 -34.43 21.7 0.865 0.242 -1.107 0.111 0.309 -0.28 24 181.5 -34.43 B052977B R
190.26 52.21 39.2 2.641 -2.303 -0.338 1.627 0.398 -1.571 25 190.26 52.21 B053077A R
166.03 -12.05 138.5 4.125 -1.235 -2.89 0.136 -0.301 0.789 24 166.03 -12.05 B053177A R
31.48 35.79 58.6 0.674 -2.86 2.185 -0.264 -2.327 0.341 24 31.48 35.79 B060177A SS-R
70.92 39.62 24.0 0.551 -1.034 0.483 -0.094 -0.472 0.094 24 70.92 39.62 B060377B R-SS
70.24 36.06 210.0 0.9342 -0.7548 -0.1794 0.8666 -0.7846 0.4969 25 70.24 36.06 B060377A R
181.98 -18.83 565.5 -0.817 0.094 0.723 -1.177 -0.068 -0.249 24 181.98 -18.83 B060377C N
166.21 -14.29 10.0 3.643 -0.338 -3.305 0.837 -1.43 1.077 24 166.21 -14.29 B060377D R
290.29 -23.51 32.0 -1.055 -0.025 1.08 2.196 -7.114 -3.312 24 290.29 -23.51 B060577A N
47.72 31.85 10.0 1.324 -1.325 0.001 0.525 -0.191 0.626 25 47.72 31.85 B060577B R
48.09 32.13 10.0 1.045 -1.146 0.1 0.519 -0.162 0.472 24 48.09 32.13 B060577C R
289.58 18.87 69.9 -0.251 -1.038 1.289 -0.164 0.257 -0.48 24 289.58 18.87 B060677A SS
184.43 -19.61 247.2 0.673 -0.802 0.129 -0.356 -1.241 -0.578 24 184.43 -19.61 B060677B R-SS
292.88 -22.21 185.5 0.391 -0.023 -0.367 -0.981 -3.499 0.129 24 292.88 -22.21 B060877A R
141.75 38.4 81.6 1.365 3.377 -4.742 2.318 -2.041 -2.735 24 141.75 38.4 B060877B SS-R
112.9 -6.08 629.6 -1.675 1.917 -0.242 -3.105 -0.343 0.204 24 112.9 -6.08 B060877C N
101.39 -3.41 63.6 1.71 -0.981 -0.729 1.804 -1.057 0.893 24 101.39 -3.41 B061077A R
186.28 -19.11 56.0 4.558 -1.418 -3.14 0.628 2.638 -0.738 24 186.28 -19.11 B061377A R
125.27 13.48 49.7 0.943 8.009 -8.952 -1.445 0.484 -4.78 24 125.27 13.48 B061377B SS
345.57 -14.12 10.0 -3.819 0.194 3.625 1.901 -4.655 -1.6 24 345.57 -14.12 B061477A N
180.77 -19.86 693.9 -0.781 -0.091 0.872 -0.629 -1.469 -1.515 25 180.77 -19.86 B061777A SS-N
145.39 18.78 82.7 -0.238 1.068 -0.83 -0.596 0.213 -0.277 24 145.39 18.78 B061777B SS-R
291.52 -20.95 135.9 -4.806 4.42 0.386 1.688 -2.571 -3.329 24 291.52 -20.95 B061877A N
159.53 -9.94 12.6 0.717 -0.407 -0.309 0.388 -1.222 0.742 25 159.53 -9.94 B061877B R
125.41 4.8 283.5 -7.647 -1.072 8.719 -1.243 3.035 0.468 24 125.41 4.8 B061977B N
151.19 46.38 157.4 -1.43 -0.321 1.751 -3.746 -4.787 -2.438 24 151.19 46.38 B061977A N
185.09 -22.86 61.3 -0.489 -0.031 0.52 0.369 1.232 0.165 28 185.09 -22.86 G062277A N
184.07 -23.45 38.3 1.561 -0.648 -0.913 3.541 2.723 -1.365 24 184.07 -23.45 B062477A R
100.86 -2.18 50.7 -3.209 0.743 2.466 0.532 -4.337 1.525 23 100.86 -2.18 B062477B N
102.1 -4.91 42.3 3.261 -1.956 -1.305 5.892 -3.231 2.449 23 102.1 -4.91 B062577A R
180.37 -20.98 633.7 -0.124 0.294 -0.171 -0.296 -2.225 0.329 24 180.37 -20.98 B062577B N
184.65 -22.94 59.2 1.188 -0.074 -1.115 0.076 -0.46 -0.062 24 184.65 -22.94 B062677A R
14.39 38.52 249.0 -0.7358 0.0294 0.7064 -0.7664 0.0697 0.2339 24 14.39 38.52 B062877A N-SS
314.88 22.56 10.0 -3.521 0.562 2.959 1.577 -0.684 1.597 24 314.88 22.56 B062877B N-SS
314.86 22.65 10.0 -5.33 2.623 2.707 0.187 3.051 2.429 24 314.86 22.65 B062877C N
314.94 22.56 10.0 -8.454 1.545 6.909 4.266 1.17 2.669 24 314.94 22.56 C062877D N
127.99 -7.85 98.0 1.882 -1.151 -0.732 1.143 0.364 0.936 25 127.99 -7.85 C062977A R-SS
290.44 -19.64 122.2 -2.343 -0.648 2.991 0.641 -3.132 -1.395 24 290.44 -19.64 B063077A N
160.54 -9.95 15.0 0.313 -0.406 0.093 1.238 -1.2 0.117 25 160.54 -9.95 B070277A R
289.21 -25.87 15.0 1.245 -0.019 -1.226 0.331 -3.109 0.268 24 289.21 -25.87 B070277B R
126.37 1.45 30.1 3.198 -1.058 -2.14 -0.181 -1.437 -0.614 25 126.37 1.45 B070377A R
242.09 -53.87 15.0 -0.617 -0.879 1.495 0 0 -1.653 24 242.09 -53.87 B070477A SS
277.34 5.61 15.0 -0.052 0.07 -0.018 0 0 8.704 24 277.34 5.61 B070677B SS
181.19 -21.18 596.2 -1.236 -0.811 2.047 -1.095 -1.044 -0.098 25 181.19 -21.18 B070677A N-SS
39.98 10.42 15.0 -0.359 -0.917 1.277 0.239 0.337 -0.224 24 39.98 10.42 B070877B SS-N
154.59 -6.06 138.7 -2.064 1.566 0.498 -0.839 0.042 -1.178 24 154.59 -6.06 B070877A N
184.95 -22.3 18.2 -6.892 7.447 -0.555 -2.074 1.002 -3.866 23 184.95 -22.3 B070977A N
49.74 -37.75 15.0 -0.965 1.022 -0.057 0.07 0.171 0.147 24 49.74 -37.75 B071077B N
332.33 -56.37 116.7 0.8123 -0.4207 -0.3916 -0.6794 -0.6464 0.8202 25 332.33 -56.37 B071077A R-SS
167.81 -19.7 15.0 -2.878 5.139 -2.261 -1.2 -1.38 3.873 24 167.81 -19.7 B071077C SS-N
180.53 -21.8 603.3 0.982 0.358 -1.34 -2.868 -3.967 0.559 24 180.53 -21.8 B071077D R
180.86 -21.14 623.5 -1.245 5.118 -3.873 -2.293 -4.183 0.876 24 180.86 -21.14 B071077E SS-N
130.71 -5.95 50.8 0.024 -1.692 1.668 0.77 0.163 0.324 24 130.71 -5.95 B071077F SS
176.13 51.32 15.0 0.769 -0.976 0.207 1.028 0.515 -0.23 24 176.13 51.32 B071177A R
134.36 0.62 33.3 -0.026 1.541 -1.515 -0.334 -0.152 1.507 24 134.36 0.62 B071177B SS
67.13 29.69 15.0 0.43 -1.76 1.331 0.242 -0.702 -1.762 24 67.13 29.69 B071377A SS
63.28 40.12 15.0 1.244 -1.099 -0.145 -0.395 0.116 0.074 24 63.28 40.12 B071477A R
122.09 23.84 15.0 1.287 -1.961 0.673 6.073 2.569 -0.007 24 122.09 23.84 B071577A R
247.55 -29.52 15.0 -0.676 -2.435 3.111 0 0 -3.916 24 247.55 -29.52 B071577B SS
167.96 -63.23 15.0 -1.41 1.382 0.028 0.168 0.427 0.026 24 167.96 -63.23 B071777A N
69.89 35.62 77.6 -3.151 4.15 -0.999 2.858 2.201 0.453 23 69.89 35.62 B071877A N
197.98 54.54 54.3 -6.171 7.487 -1.315 2.982 3.587 5.04 23 197.98 54.54 B072077A N-SS
147.39 -5.89 92.8 1.871 -1.702 -0.169 0.204 -0.482 0.488 24 147.39 -5.89 B072177C R
158 -54.23 22.8 2.187 0.534 -2.721 0.014 0.007 0.371 26 158.0 -54.23 C072177A R
122.85 17 23.0 1.861 -0.153 -1.708 0.335 1.458 0.002 26 122.85 17.0 C072177B R
180.74 -33.47 44.5 1.061 0.432 -1.492 0.014 0.685 -0.614 25 180.74 -33.47 B072277A R
83.59 42.2 33.0 0.907 -0.777 -0.13 1.312 0.104 0.23 24 83.59 42.2 B072377A R
186.93 -15.35 15.0 1.97 0.423 -2.393 1.292 3.537 0.728 25 186.93 -15.35 C072477A R
144.62 19.3 409.1 -7.884 2.863 5.021 -2.531 -0.24 -4.627 24 144.62 19.3 B072477B N
142.73 21.61 296.0 5.054 -3.474 -1.58 -0.282 1.584 0.532 23 142.73 21.61 B072777A R
346.28 -0.82 15.0 -1.102 4.157 -3.055 0 0 -7.712 24 346.28 -0.82 B072877B SS
229.33 43.66 15.0 -0.03 -4.56 4.589 1.975 0.486 -1.724 24 229.33 43.66 C072877A SS
75.45 38.54 131.7 0.17 0.476 -0.646 5.043 4.671 -0.643 23 75.45 38.54 B072977B R
155.92 -8.16 24.3 1.134 -0.734 -0.4 -3.41 -0.79 5.183 26 155.92 -8.16 C072977A SS-R
170.06 -20.61 130.6 -1.704 0.085 1.619 2.765 2.456 1.226 24 170.06 -20.61 B080177A N
181.75 -20.5 611.3 -1.19 -5.609 6.798 -7.054 -3.426 -0.192 23 181.75 -20.5 B080177B SS-N
332.32 -56.24 111.1 0.6147 -0.1665 -0.4482 -0.6716 -0.2825 0.5244 25 332.32 -56.24 B080477A R-SS
155.7 -7.11 67.3 1.776 -1.155 -0.621 -0.363 -0.572 0.999 24 155.7 -7.11 B080677A R
165.66 -12.49 15.0 5.433 -0.92 -4.513 1.098 0.565 1.243 24 165.66 -12.49 B080777A R
277.12 8.84 22.4 0.9585 -0.5604 -0.3981 0.6002 -0.1117 0.5186 25 277.12 8.84 B080777B R
282.22 6.93 15.0 0.442 -0.247 -0.195 0.02 -1.322 0.428 24 282.22 6.93 B080877A R
161.4 -10.29 51.2 -0.486 2.694 -2.208 1.538 -3.273 -1.252 24 161.4 -10.29 B080877B N-SS
180.47 -23.44 445.1 -0.2565 0.8032 -0.5467 0.3049 0.4782 -0.5634 24 180.47 -23.44 B080877C SS-N
107.3 -8.45 100.6 0.7627 0.1114 -0.8742 0.5777 0.3475 0.1534 24 107.3 -8.45 B081077A R-SS
181.28 -20.56 577.0 -6.77 2.624 4.147 -5.317 -4.19 -0.546 24 181.28 -20.56 B081077B N
185.86 -17.77 106.0 -0.202 0.007 0.195 0.266 -1.426 -0.305 26 185.86 -17.77 C081177A N
154.63 -6.55 52.1 4.75 -2.255 -2.495 -0.111 -0.978 2.96 24 154.63 -6.55 B081277A R
147.9 -8.91 15.0 -1.034 0.744 0.29 -0.34 -0.156 -0.61 24 147.9 -8.91 B081277B N
298.12 10.62 106.3 -1.652 2.045 -0.392 1.595 1.19 -3.041 24 298.12 10.62 B081477A SS-N
107.1 -8.73 33.0 1.15 -1.065 -0.085 1.091 -0.02 0.252 25 107.1 -8.73 B081477B R
275.68 2.55 15.0 -4.701 4.168 0.533 0 0 1.383 23 275.68 2.55 B081577A N
16.98 38.85 39.5 6.186 -7.862 1.676 2.955 0.774 3.098 23 16.98 38.85 B081577B R
43.35 -40.81 15.0 6.566 0.258 -6.824 2.961 -2.013 2.542 23 43.35 -40.81 B081777A R
24.08 35.27 45.3 -0.94 1.206 -0.267 2.635 -2.835 -1.233 24 24.08 35.27 B081877A N
154.25 46.77 17.3 3.027 -1.229 -1.798 2.518 0.716 -1.255 24 154.25 46.77 B081877B R
118.03 -11.21 15.0 -3.774 4.061 -0.287 2.545 -2.425 0.383 24 118.03 -11.21 B081977A N-SS
118.23 -11.14 23.3 -2.471 2.411 0.06 -2.081 -1.298 0.993 28 118.23 -11.14 L081977B N
119.41 -11.01 33.0 -6.235 3.82 2.415 6.299 0.534 1.179 24 119.41 -11.01 B081977C N
119.31 -10.8 33.0 -4.724 6.797 -2.073 2.64 -0.738 1.173 24 119.31 -10.8 B081977D N
273.35 16.61 40.2 0.083 -1.144 1.061 -0.822 0.129 0.854 25 273.35 16.61 B082077A SS-N
273.05 16.71 38.2 -0.047 -2.6 2.646 -2.3 0.12 1.76 25 273.05 16.71 B082077B SS-N
119.67 -10.79 16.1 -3.104 2.77 0.334 1.168 -0.117 -1.228 25 119.67 -10.79 B082077C N
119.5 -11.08 15.0 -5.593 4.937 0.656 7.967 -0.872 0.233 25 119.5 -11.08 C082077D N
119.57 -10.77 19.7 -4.458 4.101 0.357 1.578 0.49 -1.495 24 119.57 -10.77 B082177A N
140.99 35.42 15.0 0.512 -1.141 0.63 2.331 0.754 0.15 24 140.99 35.42 B082177B R
182.46 -29.84 64.0 7.012 0.679 -7.691 -2.283 2.339 0.571 23 182.46 -29.84 B082177C R
119.35 -10.79 15.0 -1.799 2.883 -1.084 -0.236 -1.21 0.77 24 119.35 -10.79 B082177D N-SS
291.77 -21.32 136.0 -1.326 0.897 0.429 0.316 -0.298 -0.872 24 291.77 -21.32 B082377A N
117.83 -11.16 15.0 0.093 0.9 -0.994 -0.98 -0.99 1.143 24 117.83 -11.16 B082377B SS-R
118.96 -11.13 15.0 -4.244 6.482 -2.238 5.731 -1.662 0.706 23 118.96 -11.13 B082377C N
182.27 -15.01 15.0 0.723 -1.198 0.474 -0.37 -0.095 1.97 24 182.27 -15.01 B082577A SS
119.57 -10.82 21.8 -3.415 2.054 1.361 1.689 0.05 1.234 25 119.57 -10.82 C082577B N
119.4 -10.65 33.0 -0.662 1.396 -0.733 -0.574 -0.223 0.458 25 119.4 -10.65 B082677B SS-N
340.28 -59.6 30.2 0.223 -1.151 0.929 -3.026 0.234 -6.653 26 340.28 -59.6 C082677A SS-R
125.72 -7.92 32.3 4.583 -2.733 -1.85 -0.841 1.52 -1.332 26 125.72 -7.92 C082777A R
8.21 38.21 15.0 1.229 -1.43 0.201 0.875 0.5 -0.78 24 8.21 38.21 B082877A R
183.16 -29.02 27.8 4.697 0.086 -4.783 1.552 3.462 -1.582 24 183.16 -29.02 B082877B R
146.18 -0.51 15.0 -0.798 -2.623 3.421 4.138 -0.884 4.717 24 146.18 -0.51 B082877C SS-N
338.67 -59.84 15.0 -0.44 -0.36 0.8 -1.623 -0.777 -5.254 24 338.67 -59.84 B082977A SS
119.61 17.38 24.6 3.092 -0.008 -3.084 -0.847 -0.383 -0.806 25 119.61 17.38 C082977B R
186.32 52.35 15.0 0.261 0.101 -0.361 1.656 0.535 -0.262 24 186.32 52.35 B083077A R
284.03 7.4 15.0 -0.327 -0.513 0.84 -0.873 -7.127 -2.023 25 284.03 7.4 C083177A N
117.45 -11.85 33.0 -6.265 2.963 3.302 3.848 3.104 1.712 23 117.45 -11.85 B090177A N
126.59 26.09 102.8 0.244 0.086 -0.33 -1.17 -1.569 -2.031 24 126.59 26.09 B090277A SS-N
119.03 -11.2 20.6 -1.833 2.135 -0.303 0.798 0.418 0.536 25 119.03 -11.2 B090277B N
187.08 -15.61 44.4 -1.215 1.098 0.117 -1.381 0.963 -0.39 24 187.08 -15.61 B090377A N
271.78 12.27 42.3 3.509 -3.301 -0.207 0.279 -0.154 1.905 24 271.78 12.27 B090377B R
166.56 -14.01 47.4 1.014 -0.152 -0.862 -0.07 0.37 0.205 26 166.56 -14.01 C090477A R
178.32 51.05 15.0 4.343 -4.756 0.413 7.758 3.859 -0.456 25 178.32 51.05 B090477B R
178.34 50.41 15.0 0.687 -0.727 0.04 1.293 0.54 -0.125 26 178.34 50.41 B090477C R
176.47 51.45 16.8 0.7058 -0.7535 0.0477 0.6587 0.5259 -0.174 26 176.47 51.45 M090477D R
178.16 50.87 26.3 1.208 -1.789 0.58 5.129 -0.903 -1.032 24 178.16 50.87 B090477E R
118.63 -11.06 33.0 -0.909 1.188 -0.279 -0.262 0.625 -0.004 24 118.63 -11.06 B090577A N-SS
160.79 -10.36 60.4 2.295 -1.334 -0.96 -1.359 -1.285 2.307 24 160.79 -10.36 B090677A R-SS
126.63 2.19 34.7 0.818 -1.067 0.249 -2.313 -0.399 0.022 24 126.63 2.19 B090677B R
142.95 -5.83 15.0 2.35 1.36 -3.71 -1.11 -3.06 2.982 24 142.95 -5.83 B090677C R-SS
119.79 -11.33 15.0 -1.526 1.304 0.222 1.427 0.646 0.539 24 119.79 -11.33 B090777A N
127.87 -1.52 53.7 -0.571 -1.22 1.79 0.615 -0.797 1.195 24 127.87 -1.52 B090777B SS-N
77.81 -33.69 15.0 -4.059 2.156 1.903 0 0 -0.835 23 77.81 -33.69 B090877A N
131.86 42.59 567.7 0.854 5.788 -6.642 -0.323 -3.962 -3.063 23 131.86 42.59 B090977A SS-N
267.84 13.46 15.0 1.04 -1.355 0.315 0.655 -1.511 0.621 24 267.84 13.46 B091077B R-SS
106.9 -7.03 137.9 1.791 -0.758 -1.032 -2.703 -1.167 -2.275 24 106.9 -7.03 B091077A R
148.92 -59.66 15.0 -0.015 1.779 -1.764 -0.716 0.879 -3.004 24 148.92 -59.66 B091177B SS
186.98 -15.48 15.0 3.898 -1.501 -2.397 0.595 2.848 0.948 24 186.98 -15.48 B091177C R
22.99 34.51 36.8 5.433 -4.228 -1.205 -2.892 -1.857 -1.313 24 22.99 34.51 B091177A R
345.6 -12.97 15.0 -2.223 -0.674 2.897 0.465 -0.483 -0.506 24 345.6 -12.97 B091277A N
334.13 -60.15 15.0 -3.544 1.809 1.735 0.882 0.05 1.65 24 334.13 -60.15 B091277B N
186.59 -15.21 17.4 1.302 -0.86 -0.442 0.192 1.484 -0.449 25 186.59 -15.21 B091377A R
333.75 -56.74 15.0 1.224 -0.101 -1.122 -0.445 1.219 0.569 25 333.75 -56.74 B091477A R
12.63 45.8 15.0 1.01 -0.876 -0.134 1.018 0.169 0.227 24 12.63 45.8 B091677A R
143.06 11.77 15.0 1.515 -1.839 0.324 1.918 -0.013 -0.438 25 143.06 11.77 B091777A R
166.4 -13.75 64.1 1.505 -0.59 -0.916 -0.087 0.627 0.55 24 166.4 -13.75 B091877A R
126.11 -2.31 15.0 -2.576 3.086 -0.51 0.277 0.363 -0.234 25 126.11 -2.31 B091977A N
177.79 -16.01 15.0 -0.015 0.032 -0.017 0 0 2.198 24 177.79 -16.01 B091977B SS
182.1 -27.6 202.8 -1.189 -0.965 2.155 -1.673 -0.302 0.191 24 182.1 -27.6 B091977C N-SS
291.49 -23.57 123.8 -2.322 1.119 1.203 1.5 0.55 -2.139 24 291.49 -23.57 B092077A N-SS
185.24 -23.52 15.0 -1.522 1.598 -0.076 0.439 1.313 0.486 24 185.24 -23.52 B092177B N-SS
250.25 20.26 15.0 -3.539 -0.991 4.531 1.635 -4.89 0.534 24 250.25 20.26 B092177C N
155.82 51.04 212.7 -1.515 0.049 1.466 -2.825 -2.188 0.686 25 155.82 51.04 B092177A N
118.04 -11.33 20.0 -3.619 4 -0.382 -2.734 -2.654 -1.42 24 118.04 -11.33 B092377B N-SS
129.18 -5.42 304.8 0.789 -0.332 -0.457 0.17 1.16 0.453 24 129.18 -5.42 B092377A R
180.76 -22.14 607.3 0.2215 -0.6649 0.4434 -0.3431 -0.9577 -0.6449 24 180.76 -22.14 B092577A SS-R
117.55 -11.58 33.0 -0.557 2.264 -1.707 1.556 1.28 1.321 24 117.55 -11.58 B092577B SS-N
149.19 -60.19 15.0 -0.019 0.858 -0.839 -0.29 0.274 -1.265 25 149.19 -60.19 B092677A SS
274.33 10.87 46.7 0.877 -2.431 1.555 3.551 -3.701 0.982 24 274.33 10.87 B093077A R
187.08 -16.45 15.0 0.4005 -0.0449 -0.3555 0.3638 0.854 -0.0606 25 187.08 -16.45 B093077B R
118.04 -9.61 15.0 2.547 -4.201 1.654 -0.181 0.764 1.953 24 118.04 -9.61 B100177A R-SS
121.62 11.68 15.0 -1.785 8.481 -6.695 -2.866 -0.032 -1.538 24 121.62 11.68 B100277A SS
298.01 10.16 21.0 -3.379 2.078 1.301 0.126 4.674 -7.206 23 298.01 10.16 B100477A SS-N
139.41 35.85 31.6 -0.351 0.429 -0.079 -0.44 1.167 -0.291 24 139.41 35.85 B100477B N
288.57 -28.34 52.7 1.703 0.279 -1.982 0.397 -0.741 -0.056 24 288.57 -28.34 B100577B R
33.62 40.39 16.1 0.558 2.493 -3.051 0.741 0.287 -5.366 24 33.62 40.39 B100577C SS
183.34 -28.98 20.5 1.724 0.399 -2.123 0.25 0.821 -0.511 24 183.34 -28.98 B100577D R
182.08 -18.66 575.2 -4.694 2.161 2.533 -0.87 -3.176 0.219 24 182.08 -18.66 B100577A N
117.77 -11.41 33.0 -4.539 6.042 -1.503 3.156 1.572 3.84 23 117.77 -11.41 B100577E N
116.74 -11.38 33.0 -1.323 2.827 -1.504 -0.022 -0.137 -0.346 24 116.74 -11.38 B100577F SS-N
117.49 -9.75 33.0 0.044 -1.305 1.26 0.275 0.142 -0.091 25 117.49 -9.75 B100777A SS
117.73 -10.08 38.1 -2.121 0.086 2.036 -0.11 0.539 -0.851 24 117.73 -10.08 B100777B N
117.41 -10.09 19.2 0.693 -5.055 4.362 0.196 1.911 -1.542 25 117.41 -10.09 C100777C SS
117.37 -9.61 25.8 -0.046 -1.192 1.239 0.043 0.09 -0.098 25 117.37 -9.61 B100777D SS
117.98 -9.56 33.0 0.199 -1.165 0.967 -0.296 0.203 -0.318 25 117.98 -9.56 B100777E SS
117 -9.56 33.0 -1.374 -1.885 3.26 1.197 0.682 -1.142 24 117.0 -9.56 B100777F SS-N
117.41 -9.91 33.0 -1.719 -6.251 7.97 1.562 1.382 -3.913 24 117.41 -9.91 B100777G SS
285.78 -9.83 137.2 -1.261 -0.169 1.431 -0.46 -0.843 0.341 24 285.78 -9.83 B100877A N
124.46 13.18 39.3 0.08 0.92 -1 0.184 0.288 0.185 25 124.46 13.18 B100877B SS
117.29 -9.93 33.0 -0.749 -1.809 2.558 -0.957 0.045 -1.668 24 117.29 -9.93 B100977A SS-N
117.66 -10.03 30.2 0.684 -1.529 0.845 0.428 0.304 0.341 24 117.66 -10.03 B100977B SS-R
126.16 -6.7 322.9 2.392 -1.284 -1.108 -6.124 3.497 1.391 23 126.16 -6.7 B100977C R
185.12 -26.1 23.4 -0.9957 0.1215 0.8741 -0.2929 0.2959 0.0702 27 185.12 -26.1 C101077A N
119.82 -11.25 15.0 -0.971 1.312 -0.342 0.609 0.437 -0.119 24 119.82 -11.25 B101277A N-SS
144.02 -54.31 15.0 -0.578 1.63 -1.052 -1.569 -0.048 -6.383 24 144.02 -54.31 B101377A SS
93.16 23.27 60.8 -0.322 -0.89 1.213 -0.681 -0.979 0.464 24 93.16 23.27 B101377B SS-N
186.99 -15.83 15.9 0.609 -0.244 -0.365 0.582 1.321 -0.554 25 186.99 -15.83 B101477B R
166.85 -15.68 123.6 4.444 -0.053 -4.391 -2.145 -1.292 1.257 24 166.85 -15.68 B101477A R-SS
154.1 46.93 28.7 6.861 -1.593 -5.268 1.214 3.614 -3.418 24 154.1 46.93 B101677A R
183.77 -29.97 15.0 2.101 0.084 -2.185 -0.031 0.549 -0.776 24 183.77 -29.97 B101677B R
117.46 -9.57 33.0 0.287 -2.887 2.6 0.252 0.29 -0.122 25 117.46 -9.57 B101677C SS
126.89 -1.06 63.4 -1.238 2.378 -1.14 0.514 -0.383 3.276 24 126.89 -1.06 B101777B SS
173.88 -27.93 17.4 -0.018 -1.198 1.217 0.424 -2.108 2.811 26 173.88 -27.93 D101777A SS-N
181.53 -18.3 629.4 0.229 1.328 -1.557 1.357 -1.881 -0.021 24 181.53 -18.3 B101877A R
186.67 -21.08 15.0 2.222 -0.154 -2.068 1.16 1.252 -0.512 24 186.67 -21.08 B101977B R
55.12 27.57 15.0 1.957 -1.875 -0.082 -0.619 -0.77 0.305 24 55.12 27.57 B101977C R
122.09 22.64 130.9 -1.926 -0.56 2.486 0.596 0.745 0.165 24 122.09 22.64 B101977A N
154.49 47 36.1 4.1 -1.109 -2.991 1.092 1.373 -2.099 24 154.49 47.0 B102077A R
164.36 56.39 15.0 -0.048 -1.545 1.593 0.143 -0.066 0.483 24 164.36 56.39 B102077B SS
286.83 7.58 169.3 -3.869 1.03 2.839 3.771 -7.318 0.783 23 286.83 7.58 B102277B N
297.38 -28.13 614.9 0.547 -0.579 0.032 -0.748 1.469 -0.477 26 297.38 -28.13 C102277A R
180.85 -22.32 600.9 0.3302 -0.802 0.4718 -0.6863 -0.8133 -0.4003 24 180.85 -22.32 B102377A R-SS
170.3 -21.49 85.5 -4.293 2.046 2.247 1.995 1.206 5.483 24 170.3 -21.49 B102377B N
171.66 -63.04 15.0 -0.535 2.686 -2.151 0.435 0.901 -0.6 24 171.66 -63.04 B102477A SS-N
